"Date","Bitcoin_Price","Gold_Price","Bitcoin_Weekly_Return","Gold_Weekly_Return","Bitcoin_Cumulative_Return","Gold_Cumulative_Return"
2015-05-01,235.97,113.08,0,0,0,0
2015-05-08,228.99,113.97,-2.95800313599186,0.787053413512551,-2.95800313599186,0.787053413512552
2015-05-15,237.1,117.53,3.54163937289838,3.12362902518206,0.478874433190654,3.93526706756278
2015-05-22,234.11,115.6,-1.26107127794178,-1.64213392325364,-0.788235792685498,2.22851078882206
2015-05-29,236.44,114.1,0.99525863910126,-1.29757785467128,0.199177861592574,0.902016271666056
2015-06-05,225.4,112.24,-4.6692607003891,-1.63014899211218,-4.47938297241176,-0.742836929607364
2015-06-12,229.03,113.23,1.61047027506656,0.882038488952253,-2.94105182862228,0.132649451715579
2015-06-19,247.45,115.12,8.04261450465005,1.66916894815861,4.86502521506974,1.80403254333214
2015-06-26,242.08,112.56,-2.17013538088502,-2.22376650451703,2.5893122007035,-0.459851432614101
2015-07-03,257.78,111.76,6.48545935228022,-0.710732054015628,9.24270034326398,-1.1673151750973
2015-07-10,269,111.49,4.35254868492514,-0.241589119541885,13.9975420604314,-1.40608418818539
2015-07-17,285.66,108.65,6.19330855018587,-2.54731366041796,21.0577615798619,-3.91758047400072
2015-07-24,276.59,105.35,-3.17510326962125,-3.03727565577544,17.2140526338094,-6.83586841174392
2015-07-31,290.2,104.93,4.92064065945985,-0.398671096345504,22.9817349663093,-7.20728687654758
2015-08-07,277.08,104.65,-4.5210199862164,-0.266844563042035,17.4217061490867,-7.45489918641672
2015-08-14,267.53,106.85,-3.44665800490833,2.10224558050645,13.3745815145993,-5.50937389458792
2015-08-21,235.31,111.13,-12.043509139162,4.00561534861956,-0.27969657159808,-1.72444287230282
2015-08-28,225.04,108.7,-4.36445539926056,-2.18662827319355,-4.63194473873799,-3.87336399009553
2015-09-04,227.24,107.49,0.977603981514408,-1.11315547378106,-3.69962283341103,-4.94340290060137
2015-09-11,238.3,106.16,4.8671008625242,-1.23732440226998,0.987413654278086,-6.11956137247969
2015-09-18,232.17,109.21,-2.57238774653799,2.87302185380558,-1.6103742001102,-3.42235585426249
2015-09-25,229.42,109.81,-1.18447689193264,0.549400238073439,-2.77577658176888,-2.89175804740009
2015-10-02,238.03,108.99,3.7529422020748,-0.746744376650588,0.872992329533389,-3.61690838344538
2015-10-09,243.01,110.87,2.092173255472,1.72492889255895,2.98343009704622,-1.95436858860985
2015-10-16,254.5,112.49,4.72820048557674,1.46117074050689,7.85269313895833,-0.521754510081394
2015-10-23,267.97,111.5,5.29273084479371,-0.880078229175918,13.5610458956647,-1.39724089140434
2015-10-30,314.81,109.3,17.4795686084263,-1.97309417040359,33.4110268254439,-3.34276618323314
